course_id,name,category,language,skills,what_you_learn,url,content_length
4989,The Harder Side of Science Communication,Social Sciences,English,"Research, Communication, Science and Research, Education and Training, Decision Making, Human Learning, Behavioral Economics, Teaching, Critical Thinking, Scientific Methods, Motivational Interviewing, Learning Theory, Instructional Design, Research Methodologies, Psychology, Communication Strategies","Describe the field of the learning sciences.
Describe the field of the learning sciences.
Describe and compare different theoretical frameworks for explaining human learning.
Describe and compare different theoretical frameworks for explaining human learning.
Explain the relationship between cognitive biases and why people fall for mis/disinformation.
Explain the relationship between cognitive biases and why people fall for mis/disinformation.
Describe the process of motivational interviewing and its utility in science communication.
Describe the process of motivational interviewing and its utility in science communication.",https://www.coursera.org/learn/the-harder-side-of-science-communication,451
4990,The Holocaust: The Destruction of European Jewry,Arts And Humanities,English,"Discussion Facilitation, World History, Social Studies, European History, Political Sciences, Cultural Diversity, Liberal Arts, Storytelling, Writing","Describe the origins and development of antisemitism.
Describe the origins and development of antisemitism.
Explain the role of emancipation, acculturation, and assimilation on European Jewry.
Explain the role of emancipation, acculturation, and assimilation on European Jewry.
Describe the political and social environment of 1930s Germany.
Describe the political and social environment of 1930s Germany.",https://www.coursera.org/learn/the-holocaust,1197
4991,The Influence of Social Context on Health,Health,English,"Public Health, Social Determinants Of Health, Health Equity, Stress Management, Health Policy, Socioeconomics, Mental and Behavioral Health, Environmental Issue, Social Justice, Health Disparities, Economics, Policy, and Social Studies, Community Health, Occupational Health, Health Care, Psychology","Identify ways in which conditions in the healthcare setting and at work, school, and home influence health.
Identify ways in which conditions in the healthcare setting and at work, school, and home influence health.
Identify models for considering how the social context provides both sources of stress and sources of support for health.
Identify models for considering how the social context provides both sources of stress and sources of support for health.
Explain how social and physical environments shape health and health inequalities over the life course.
Explain how social and physical environments shape health and health inequalities over the life course.",https://www.coursera.org/learn/the-influence-of-social-context-on-health,1032
4992,The Hunt: Job-Searching and Career-Building with Purpose,Personal Development,English,"LinkedIn, Self-Motivation, Professional Networking, Goal Setting, Self-Awareness, Interviewing Skills, Professional Development, Communication, Storytelling, Personal Development, Relationship Building",,https://www.coursera.org/learn/the-job-hunt,1447
4993,The Korean Alphabet: An Introduction to Hangeul,Language Learning,English,"Literacy, Language Competency, Vocabulary, Language Learning, Ancient History","Learn about the history of Hangeul and how it was created
Learn about the history of Hangeul and how it was created
Understand what Hangeul means to Korean people
Understand what Hangeul means to Korean people
Learn to write Hangeul
Learn to write Hangeul",https://www.coursera.org/learn/the-korean-alphabet-an-introduction-to-hangeul,492
4994,The Law of England and Wales: An Introduction,Social Sciences,English,"Political Sciences, Law, Regulation, and Compliance, Legal Research, Legal Strategy, Court Systems, Civil Procedures, Civil Law, Legal Proceedings, Appeals, Social Justice, Litigation and Civil Justice, Case Law",,https://www.coursera.org/learn/the-law-of-england-and-wales-an-introduction,1558
4995,The Limits of Human Perception,Physical Science And Engineering,English,"Human Factors, Computer Displays, Graphic and Visual Design, Human Machine Interfaces, Human Computer Interaction, Design, Display Devices, Usability, User Interface and User Experience (UI/UX) Design","You will be able to compare and contrast different types of perceptual displays and understand the trade-offs in designing effective interfaces.
You will be able to compare and contrast different types of perceptual displays and understand the trade-offs in designing effective interfaces.",https://www.coursera.org/learn/the-limits-of-human-perception,210
4996,"The Little Stuff: Energy, Cells, and Genetics",Health,English,"Cell Biology, Biotechnology, Climate Change Mitigation, Biochemistry, Biology, Ethical Standards And Conduct, Emerging Technologies, Environmental Science, Precision Medicine, Oncology, Molecular Biology, Healthcare Ethics","Explain how the body maintains control of cells and how loss of control can lead to cancer.
Explain how the body maintains control of cells and how loss of control can lead to cancer.
Describe how energy is passed through the biosphere and why (most) of life is dependent on the sun.
Describe how energy is passed through the biosphere and why (most) of life is dependent on the sun.
Explain the basics of genetics, including epigenetics, and how each relates to our phenotype.
Explain the basics of genetics, including epigenetics, and how each relates to our phenotype.
Describe at least three different genetic technologies currently impact society and give pro and against arguments for each.
Describe at least three different genetic technologies currently impact society and give pro and against arguments for each.",https://www.coursera.org/learn/the-little-stuff-energy-cells-and-genetics,423
4997,The Making of Modern Ukraine,Arts And Humanities,English,"European History, Cultural Diversity, Sociology, Social Justice, Socioeconomics, Economics, International Relations, Ancient History, Political Sciences, Governance, Culture, World History, Public Safety and National Security, Social Sciences",,https://www.coursera.org/learn/the-making-of-modern-ukraine,875
4998,The Making of US Foreign Policy,Social Sciences,English,"International Relations, Economics, Security Strategy, Policy Analysis, Diplomacy, Political Sciences, World History, Public Safety and National Security, Governance, Technology Strategies, Public Policies","Describe the origins of United States Foreign Policy and how history, domestic institutions, and trade have defined it.
Describe the origins of United States Foreign Policy and how history, domestic institutions, and trade have defined it.
Analyze American foreign policy and its impact on the world order.
Analyze American foreign policy and its impact on the world order.
Demonstrate interpretive and analytical arguments clearly through discussions.
Demonstrate interpretive and analytical arguments clearly through discussions.",https://www.coursera.org/learn/the-making-of-us-foreign-policy-mooc,456
